REGIAO,UF,DEPENDENCIA_ADM,LOUSA_DIGITAL,COMP_MESA,COMP_PORTATIL,TABLET,MATRICULAS,TOTAL_EQUIPAMENTOS,TIPO_ESCOLA,EQP_POR_ALUNO
Sudeste,SP,3,0.0,0,0,0,53,0.0,Pública,0.0
Sudeste,SP,2,0.0,0,136,85,534,221.0,Pública,0.41385767790262173
Sudeste,SP,3,0.0,0,0,0,105,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,70,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,44,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,22,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,122,0.0,Pública,0.0
Sudeste,SP,3,0.0,13,0,0,261,13.0,Pública,0.04980842911877394
Sudeste,SP,3,0.0,0,0,0,63,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,6,0,59,6.0,Pública,0.1016949152542373
Sudeste,SP,3,0.0,0,0,0,20,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,25,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,8,0.0,Pública,0.0
Sudeste,SP,2,0.0,18,0,0,48,18.0,Pública,0.375
Sudeste,SP,2,0.0,0,25,45,256,70.0,Pública,0.2734375
Sudeste,SP,3,0.0,0,0,0,142,0.0,Pública,0.0
Sudeste,SP,4,0.0,0,0,0,64,0.0,Privada,0.0
Sudeste,SP,2,0.0,14,65,0,314,79.0,Pública,0.2515923566878981
Sudeste,SP,2,0.0,0,68,58,955,126.0,Pública,0.1319371727748691
Sudeste,SP,2,1.0,6,20,0,139,27.0,Pública,0.19424460431654678
Sudeste,SP,2,0.0,23,52,58,309,133.0,Pública,0.43042071197411
Sudeste,SP,2,0.0,3,19,0,119,22.0,Pública,0.18487394957983194
Sudeste,SP,2,0.0,0,40,15,266,55.0,Pública,0.20676691729323307
Sudeste,SP,2,0.0,20,102,61,640,183.0,Pública,0.2859375
Sudeste,SP,2,0.0,28,92,34,337,154.0,Pública,0.456973293768546
Sudeste,SP,2,1.0,16,68,20,338,105.0,Pública,0.3106508875739645
Sudeste,SP,2,0.0,8,78,33,299,119.0,Pública,0.3979933110367893
Sudeste,SP,2,0.0,16,58,0,232,74.0,Pública,0.31896551724137934
Sudeste,SP,4,0.0,0,0,0,86,0.0,Privada,0.0
Sudeste,SP,4,1.0,0,2,2,37,5.0,Privada,0.13513513513513514
Sudeste,SP,2,0.0,0,67,44,388,111.0,Pública,0.2860824742268041
Sudeste,SP,2,0.0,0,58,0,332,58.0,Pública,0.1746987951807229
Sudeste,SP,2,0.0,0,72,20,359,92.0,Pública,0.2562674094707521
Sudeste,SP,2,0.0,14,48,0,308,62.0,Pública,0.2012987012987013
Sudeste,SP,2,0.0,9,0,0,40,9.0,Pública,0.225
Sudeste,SP,2,0.0,16,60,0,433,76.0,Pública,0.17551963048498845
Sudeste,SP,2,0.0,0,15,22,201,37.0,Pública,0.18407960199004975
Sudeste,SP,2,0.0,0,35,19,297,54.0,Pública,0.18181818181818182
Sudeste,SP,3,0.0,0,0,0,172,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,1,0,261,1.0,Pública,0.0038314176245210726
Sudeste,SP,3,0.0,0,3,0,138,3.0,Pública,0.021739130434782608
Sudeste,SP,3,0.0,0,0,0,526,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,265,0.0,Pública,0.0
Sudeste,SP,3,0.0,3,1,0,122,4.0,Pública,0.03278688524590164
Sudeste,SP,3,0.0,0,2,0,84,2.0,Pública,0.023809523809523808
Sudeste,SP,3,0.0,20,0,0,1197,20.0,Pública,0.01670843776106934
Sudeste,SP,3,0.0,0,1,0,263,1.0,Pública,0.0038022813688212928
Sudeste,SP,3,0.0,0,0,0,163,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,2,0,209,2.0,Pública,0.009569377990430622
Sudeste,SP,3,0.0,0,2,0,92,2.0,Pública,0.021739130434782608
Sudeste,SP,3,0.0,0,2,0,119,2.0,Pública,0.01680672268907563
Sudeste,SP,4,0.0,20,0,15,421,35.0,Privada,0.0831353919239905
Sudeste,SP,4,0.0,32,53,0,389,85.0,Privada,0.2185089974293059
Sudeste,SP,4,0.0,0,27,0,325,27.0,Privada,0.08307692307692308
Sudeste,SP,4,0.0,20,9,5,360,34.0,Privada,0.09444444444444444
Sudeste,SP,4,0.0,13,2,0,275,15.0,Privada,0.05454545454545454
Sudeste,SP,4,1.0,17,0,80,441,98.0,Privada,0.2222222222222222
Sudeste,SP,4,0.0,6,0,0,139,6.0,Privada,0.04316546762589928
Sudeste,SP,3,0.0,0,0,0,232,0.0,Pública,0.0
Sudeste,SP,4,1.0,0,0,0,122,1.0,Privada,0.00819672131147541
Sudeste,SP,4,0.0,0,0,0,135,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,56,0.0,Privada,0.0
Sudeste,SP,3,0.0,1,0,0,106,1.0,Pública,0.009433962264150943
Sudeste,SP,3,0.0,0,0,0,72,0.0,Pública,0.0
Sudeste,SP,3,0.0,2,2,0,157,4.0,Pública,0.025477707006369428
Sudeste,SP,3,0.0,0,1,0,88,1.0,Pública,0.011363636363636364
Sudeste,SP,4,0.0,4,0,0,106,4.0,Privada,0.03773584905660377
Sudeste,SP,3,0.0,0,1,0,202,1.0,Pública,0.0049504950495049506
Sudeste,SP,3,0.0,0,2,0,301,2.0,Pública,0.006644518272425249
Sudeste,SP,2,0.0,90,41,0,914,131.0,Pública,0.14332603938730853
Sudeste,SP,3,0.0,0,0,0,116,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,11,51,11.0,Pública,0.21568627450980393
Sudeste,SP,3,0.0,0,0,0,116,0.0,Pública,0.0
Sudeste,SP,3,0.0,1,1,0,232,2.0,Pública,0.008620689655172414
Sudeste,SP,3,0.0,0,1,0,170,1.0,Pública,0.0058823529411764705
Sudeste,SP,4,0.0,0,0,0,28,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,71,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,21,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,85,1.0,Privada,0.011764705882352941
Sudeste,SP,3,0.0,0,0,0,69,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,166,0.0,Pública,0.0
Sudeste,SP,4,0.0,0,0,0,254,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,21,0.0,Privada,0.0
Sudeste,SP,3,0.0,0,0,0,81,0.0,Pública,0.0
Sudeste,SP,4,0.0,2,0,0,64,2.0,Privada,0.03125
Sudeste,SP,4,0.0,30,0,0,456,30.0,Privada,0.06578947368421052
Sudeste,SP,2,0.0,0,54,10,447,64.0,Pública,0.14317673378076062
Sudeste,SP,2,0.0,0,108,30,359,138.0,Pública,0.38440111420612816
Sudeste,SP,2,0.0,0,59,0,527,59.0,Pública,0.11195445920303605
Sudeste,SP,2,0.0,0,78,38,452,116.0,Pública,0.25663716814159293
Sudeste,SP,2,1.0,10,38,0,399,49.0,Pública,0.12280701754385964
Sudeste,SP,2,1.0,0,30,32,370,63.0,Pública,0.17027027027027028
Sudeste,SP,2,0.0,0,40,0,191,40.0,Pública,0.2094240837696335
Sudeste,SP,2,0.0,9,13,2,947,24.0,Pública,0.025343189017951427
Sudeste,SP,3,0.0,0,0,0,58,0.0,Pública,0.0
Sudeste,SP,2,0.0,0,110,85,512,195.0,Pública,0.380859375
Sudeste,SP,2,0.0,5,35,0,238,40.0,Pública,0.16806722689075632
Sudeste,SP,2,0.0,11,68,70,447,149.0,Pública,0.3333333333333333
Sudeste,SP,3,0.0,0,0,0,194,0.0,Pública,0.0
Sudeste,SP,3,0.0,15,0,0,1003,15.0,Pública,0.014955134596211365
Sudeste,SP,3,0.0,0,0,0,105,0.0,Pública,0.0
Sudeste,SP,4,0.0,0,0,0,23,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,247,0.0,Privada,0.0
Sudeste,SP,4,0.0,5,4,300,455,309.0,Privada,0.6791208791208792
Sudeste,SP,4,0.0,20,0,0,142,20.0,Privada,0.14084507042253522
Sudeste,SP,4,0.0,0,25,3,467,28.0,Privada,0.059957173447537475
Sudeste,SP,4,0.0,0,3,0,46,3.0,Privada,0.06521739130434782
Sudeste,SP,4,0.0,0,0,0,83,0.0,Privada,0.0
Sudeste,SP,4,0.0,88888,3,0,4,88891.0,Privada,22222.75
Sudeste,SP,4,1.0,1,1,0,97,3.0,Privada,0.030927835051546393
Sudeste,SP,4,0.0,0,0,0,70,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,76,0.0,Privada,0.0
Sudeste,SP,4,1.0,0,4,0,1024,5.0,Privada,0.0048828125
Sudeste,SP,4,0.0,0,0,0,40,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,36,1.0,Privada,0.027777777777777776
Sudeste,SP,4,0.0,0,0,0,81,0.0,Privada,0.0
Sudeste,SP,4,1.0,11,0,0,162,12.0,Privada,0.07407407407407407
Sudeste,SP,3,0.0,0,0,0,60,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,91,0.0,Pública,0.0
Sudeste,SP,4,0.0,16,0,0,50,16.0,Privada,0.32
Sudeste,SP,4,0.0,15,3,0,137,18.0,Privada,0.13138686131386862
Sudeste,SP,4,0.0,0,0,0,51,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,393,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,144,0.0,Privada,0.0
Sudeste,SP,4,1.0,21,10,38,674,70.0,Privada,0.10385756676557864
Sudeste,SP,4,0.0,0,0,0,441,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,21,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,88,1.0,Privada,0.011363636363636364
Sudeste,SP,4,0.0,0,0,0,244,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,223,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,23,1.0,Privada,0.043478260869565216
Sudeste,SP,4,0.0,0,0,1,109,1.0,Privada,0.009174311926605505
Sudeste,SP,4,0.0,0,0,0,118,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,31,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,210,0.0,Privada,0.0
Sudeste,SP,4,0.0,87,0,0,1016,87.0,Privada,0.08562992125984252
Sudeste,SP,4,0.0,0,0,0,55,0.0,Privada,0.0
Sudeste,SP,4,0.0,16,0,0,590,16.0,Privada,0.02711864406779661
Sudeste,SP,4,0.0,0,1,0,38,1.0,Privada,0.02631578947368421
Sudeste,SP,4,0.0,0,1,0,216,1.0,Privada,0.004629629629629629
Sudeste,SP,4,0.0,0,0,0,88,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,218,1.0,Privada,0.0045871559633027525
Sudeste,SP,4,0.0,0,0,0,34,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,8,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,32,1.0,Privada,0.03125
Sudeste,SP,4,0.0,0,0,0,27,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,17,1.0,Privada,0.058823529411764705
Sudeste,SP,4,0.0,0,0,0,206,0.0,Privada,0.0
Sudeste,SP,3,0.0,28,0,0,505,28.0,Pública,0.055445544554455446
Sudeste,SP,3,0.0,30,0,0,669,30.0,Pública,0.04484304932735426
Sudeste,SP,4,0.0,0,0,0,32,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,109,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,145,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,14,1.0,Privada,0.07142857142857142
Sudeste,SP,4,1.0,0,0,0,24,1.0,Privada,0.041666666666666664
Sudeste,SP,4,0.0,0,0,0,15,0.0,Privada,0.0
Sudeste,SP,2,0.0,10,63,0,443,73.0,Pública,0.16478555304740405
Sudeste,SP,2,1.0,27,52,0,540,80.0,Pública,0.14814814814814814
Sudeste,SP,2,0.0,10,58,0,464,68.0,Pública,0.14655172413793102
Sudeste,SP,2,0.0,20,54,70,675,144.0,Pública,0.21333333333333335
Sudeste,SP,2,1.0,10,138,0,497,149.0,Pública,0.29979879275653926
Sudeste,SP,2,1.0,12,93,0,542,106.0,Pública,0.19557195571955718
Sudeste,SP,2,0.0,10,0,0,732,10.0,Pública,0.01366120218579235
Sudeste,SP,2,0.0,10,0,0,585,10.0,Pública,0.017094017094017096
Sudeste,SP,2,0.0,0,141,84,770,225.0,Pública,0.2922077922077922
Sudeste,SP,2,1.0,19,52,6,619,78.0,Pública,0.1260096930533118
Sudeste,SP,2,0.0,22,40,64,1140,126.0,Pública,0.11052631578947368
Sudeste,SP,2,0.0,1,85,0,501,86.0,Pública,0.17165668662674652
Sudeste,SP,2,0.0,14,69,94,460,177.0,Pública,0.3847826086956522
Sudeste,SP,2,0.0,10,88,0,738,98.0,Pública,0.13279132791327913
Sudeste,SP,2,0.0,25,0,0,1244,25.0,Pública,0.02009646302250804
Sudeste,SP,2,1.0,52,132,152,793,337.0,Pública,0.424968474148802
Sudeste,SP,2,0.0,26,87,2,735,115.0,Pública,0.1564625850340136
Sudeste,SP,2,1.0,6,115,0,503,122.0,Pública,0.24254473161033796
Sudeste,SP,2,0.0,27,56,17,422,100.0,Pública,0.23696682464454977
Sudeste,SP,2,0.0,0,69,16,634,85.0,Pública,0.13406940063091483
Sudeste,SP,2,1.0,22,67,0,842,90.0,Pública,0.10688836104513064
Sudeste,SP,2,0.0,158,0,0,2225,158.0,Pública,0.07101123595505618
Sudeste,SP,2,1.0,0,180,244,1619,425.0,Pública,0.2625077208153181
Sudeste,SP,2,0.0,18,50,0,646,68.0,Pública,0.10526315789473684
Sudeste,SP,2,0.0,12,87,0,544,99.0,Pública,0.18198529411764705
Sudeste,SP,2,0.0,28,105,115,1141,248.0,Pública,0.21735319894829097
Sudeste,SP,2,0.0,12,0,0,607,12.0,Pública,0.019769357495881382
Sudeste,SP,4,0.0,10,12,0,468,22.0,Privada,0.04700854700854701
Sudeste,SP,2,0.0,11,21,1,317,33.0,Pública,0.10410094637223975
Sudeste,SP,2,0.0,15,97,13,368,125.0,Pública,0.33967391304347827
Sudeste,SP,2,0.0,9,89,59,829,157.0,Pública,0.18938480096501809
Sudeste,SP,2,0.0,12,120,10,767,142.0,Pública,0.18513689700130379
Sudeste,SP,2,1.0,0,80,15,282,96.0,Pública,0.3404255319148936
Sudeste,SP,2,0.0,10,40,0,784,50.0,Pública,0.06377551020408163
Sudeste,SP,2,1.0,19,102,44,403,166.0,Pública,0.4119106699751861
Sudeste,SP,2,0.0,12,40,190,817,242.0,Pública,0.2962056303549572
Sudeste,SP,2,0.0,14,90,20,619,124.0,Pública,0.20032310177705978
Sudeste,SP,2,0.0,12,68,0,538,80.0,Pública,0.14869888475836432
Sudeste,SP,2,1.0,19,107,103,1052,230.0,Pública,0.21863117870722434
Sudeste,SP,4,0.0,0,0,0,219,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,24,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,16,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,282,0.0,Privada,0.0
Sudeste,SP,3,0.0,36,2,0,1196,38.0,Pública,0.03177257525083612
Sudeste,SP,3,0.0,35,0,0,957,35.0,Pública,0.03657262277951933
Sudeste,SP,3,0.0,0,1,0,279,1.0,Pública,0.0035842293906810036
Sudeste,SP,3,0.0,0,0,0,177,0.0,Pública,0.0
Sudeste,SP,3,0.0,35,5,0,1017,40.0,Pública,0.03933136676499508
Sudeste,SP,3,0.0,0,0,0,686,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,353,0.0,Pública,0.0
Sudeste,SP,3,0.0,1,1,1,553,3.0,Pública,0.0054249547920434
Sudeste,SP,3,0.0,0,0,0,382,0.0,Pública,0.0
Sudeste,SP,3,0.0,15,0,0,800,15.0,Pública,0.01875
Sudeste,SP,3,0.0,0,0,0,358,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,339,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,347,0.0,Pública,0.0
Sudeste,SP,3,0.0,10,0,0,220,10.0,Pública,0.045454545454545456
Sudeste,SP,3,0.0,35,0,0,723,35.0,Pública,0.048409405255878286
Sudeste,SP,4,0.0,0,0,0,202,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,12,0.0,Privada,0.0
Sudeste,SP,3,0.0,8,0,0,248,8.0,Pública,0.03225806451612903
Sudeste,SP,3,0.0,57,0,0,758,57.0,Pública,0.07519788918205805
Sudeste,SP,3,0.0,0,0,0,141,0.0,Pública,0.0
Sudeste,SP,3,0.0,19,0,0,88,19.0,Pública,0.2159090909090909
Sudeste,SP,3,0.0,0,0,0,169,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,290,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,256,0.0,Pública,0.0
Sudeste,SP,3,0.0,33,3,0,503,36.0,Pública,0.07157057654075547
Sudeste,SP,3,0.0,30,0,0,774,30.0,Pública,0.03875968992248062
Sudeste,SP,3,0.0,30,0,0,833,30.0,Pública,0.03601440576230492
Sudeste,SP,3,0.0,0,0,0,286,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,140,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,358,0.0,Pública,0.0
Sudeste,SP,4,0.0,5,0,0,224,5.0,Privada,0.022321428571428572
Sudeste,SP,3,0.0,0,0,0,126,0.0,Pública,0.0
Sudeste,SP,4,0.0,63,86,0,920,149.0,Privada,0.16195652173913044
Sudeste,SP,4,0.0,45,101,0,2204,146.0,Privada,0.0662431941923775
Sudeste,SP,4,1.0,32,32,3,792,68.0,Privada,0.08585858585858586
Sudeste,SP,4,0.0,110,110,14,1182,234.0,Privada,0.19796954314720813
Sudeste,SP,4,0.0,0,5,0,110,5.0,Privada,0.045454545454545456
Sudeste,SP,4,1.0,75,0,0,475,76.0,Privada,0.16
Sudeste,SP,4,0.0,0,0,0,207,0.0,Privada,0.0
Sudeste,SP,4,0.0,96,10,0,235,106.0,Privada,0.451063829787234
Sudeste,SP,4,0.0,20,318,15,2173,353.0,Privada,0.16244822825586747
Sudeste,SP,4,1.0,0,0,0,586,1.0,Privada,0.0017064846416382253
Sudeste,SP,4,0.0,8,0,0,796,8.0,Privada,0.010050251256281407
Sudeste,SP,4,0.0,24,2,0,276,26.0,Privada,0.09420289855072464
Sudeste,SP,4,1.0,21,0,0,662,22.0,Privada,0.03323262839879154
Sudeste,SP,4,0.0,12,4,0,294,16.0,Privada,0.05442176870748299
Sudeste,SP,4,0.0,5,0,0,548,5.0,Privada,0.009124087591240875
Sudeste,SP,4,0.0,70,0,0,395,70.0,Privada,0.17721518987341772
Sudeste,SP,4,1.0,35,0,0,344,36.0,Privada,0.10465116279069768
Sudeste,SP,4,1.0,0,100,0,428,101.0,Privada,0.23598130841121495
Sudeste,SP,4,0.0,0,0,0,320,0.0,Privada,0.0
Sudeste,SP,4,0.0,9,0,0,639,9.0,Privada,0.014084507042253521
Sudeste,SP,4,0.0,1,0,0,11,1.0,Privada,0.09090909090909091
Sudeste,SP,4,0.0,20,0,0,272,20.0,Privada,0.07352941176470588
Sudeste,SP,4,0.0,49,0,20,312,69.0,Privada,0.22115384615384615
Sudeste,SP,4,0.0,15,0,0,149,15.0,Privada,0.10067114093959731
Sudeste,SP,4,0.0,0,1,0,54,1.0,Privada,0.018518518518518517
Sudeste,SP,4,0.0,0,0,0,234,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,28,0.0,Privada,0.0
Sudeste,SP,4,1.0,3,80,15,1369,99.0,Privada,0.0723155588020453
Sudeste,SP,4,1.0,1,0,2,67,4.0,Privada,0.05970149253731343
Sudeste,SP,4,0.0,4,0,0,14,4.0,Privada,0.2857142857142857
Sudeste,SP,4,0.0,23,0,0,370,23.0,Privada,0.062162162162162166
Sudeste,SP,4,0.0,5,0,0,6,5.0,Privada,0.8333333333333334
Sudeste,SP,4,0.0,1,0,2,132,3.0,Privada,0.022727272727272728
Sudeste,SP,4,0.0,37,0,0,331,37.0,Privada,0.11178247734138973
Sudeste,SP,4,0.0,98,0,0,1000,98.0,Privada,0.098
Sudeste,SP,4,0.0,0,3,0,428,3.0,Privada,0.007009345794392523
Sudeste,SP,4,0.0,0,44,0,967,44.0,Privada,0.045501551189245086
Sudeste,SP,4,1.0,0,50,31,507,82.0,Privada,0.16173570019723865
Sudeste,SP,4,1.0,0,2,0,96,3.0,Privada,0.03125
Sudeste,SP,4,0.0,272,102,10,46,384.0,Privada,8.347826086956522
Sudeste,SP,4,1.0,376,70,12,1421,459.0,Privada,0.3230119634060521
Sudeste,SP,4,1.0,0,0,60,842,61.0,Privada,0.07244655581947744
Sudeste,SP,4,0.0,8,0,0,107,8.0,Privada,0.07476635514018691
Sudeste,SP,4,1.0,0,0,25,607,26.0,Privada,0.042833607907743
Sudeste,SP,4,0.0,0,0,0,125,0.0,Privada,0.0
Sudeste,SP,4,1.0,52,0,36,680,89.0,Privada,0.13088235294117648
Sudeste,SP,4,0.0,0,0,0,56,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,5,0,74,5.0,Privada,0.06756756756756757
Sudeste,SP,4,0.0,44,0,0,677,44.0,Privada,0.06499261447562776
Sudeste,SP,4,0.0,0,1,0,102,1.0,Privada,0.00980392156862745
Sudeste,SP,4,0.0,0,0,0,180,0.0,Privada,0.0
Sudeste,SP,4,0.0,3,3,0,61,6.0,Privada,0.09836065573770492
Sudeste,SP,4,0.0,0,0,0,83,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,131,0.0,Privada,0.0
Sudeste,SP,4,0.0,2,20,0,570,22.0,Privada,0.03859649122807018
Sudeste,SP,4,0.0,0,0,0,423,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,134,0.0,Privada,0.0
Sudeste,SP,4,0.0,1,0,0,47,1.0,Privada,0.02127659574468085
Sudeste,SP,4,0.0,4,5,2,169,11.0,Privada,0.0650887573964497
Sudeste,SP,4,0.0,7,0,0,144,7.0,Privada,0.04861111111111111
Sudeste,SP,4,0.0,0,0,0,100,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,54,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,0,0,228,0.0,Privada,0.0
Sudeste,SP,4,1.0,25,0,0,414,26.0,Privada,0.06280193236714976
Sudeste,SP,4,0.0,0,0,0,100,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,1,0,443,1.0,Privada,0.002257336343115124
Sudeste,SP,4,0.0,26,0,0,438,26.0,Privada,0.0593607305936073
Sudeste,SP,4,0.0,4,4,0,176,8.0,Privada,0.045454545454545456
Sudeste,SP,4,0.0,0,0,2,32,2.0,Privada,0.0625
Sudeste,SP,4,1.0,3,10,2,176,16.0,Privada,0.09090909090909091
Sudeste,SP,3,0.0,0,0,0,252,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,618,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,1,592,1.0,Pública,0.0016891891891891893
Sudeste,SP,4,0.0,31,2,0,160,33.0,Privada,0.20625
Sudeste,SP,3,0.0,0,0,0,354,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,223,0.0,Pública,0.0
Sudeste,SP,4,0.0,1,88888,0,2,88889.0,Privada,44444.5
Sudeste,SP,2,0.0,0,1,0,44,1.0,Pública,0.022727272727272728
Sudeste,SP,3,0.0,31,6,0,545,37.0,Pública,0.06788990825688074
Sudeste,SP,3,0.0,32,0,0,482,32.0,Pública,0.06639004149377593
Sudeste,SP,3,0.0,25,0,0,475,25.0,Pública,0.05263157894736842
Sudeste,SP,3,0.0,36,0,0,1124,36.0,Pública,0.03202846975088968
Sudeste,SP,3,0.0,35,0,0,376,35.0,Pública,0.09308510638297872
Sudeste,SP,3,0.0,33,0,2,268,35.0,Pública,0.13059701492537312
Sudeste,SP,3,0.0,0,0,0,278,0.0,Pública,0.0
Sudeste,SP,3,0.0,32,1,0,829,33.0,Pública,0.039806996381182146
Sudeste,SP,3,0.0,18,0,0,752,18.0,Pública,0.023936170212765957
Sudeste,SP,3,0.0,0,0,0,266,0.0,Pública,0.0
Sudeste,SP,3,0.0,35,0,0,563,35.0,Pública,0.06216696269982238
Sudeste,SP,3,0.0,30,0,0,493,30.0,Pública,0.060851926977687626
Sudeste,SP,3,0.0,0,2,0,409,2.0,Pública,0.004889975550122249
Sudeste,SP,3,0.0,0,0,0,193,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,128,0.0,Pública,0.0
Sudeste,SP,3,1.0,36,0,0,756,37.0,Pública,0.04894179894179894
Sudeste,SP,3,0.0,31,0,2,708,33.0,Pública,0.046610169491525424
Sudeste,SP,3,0.0,0,0,0,112,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,143,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,144,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,76,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,129,0.0,Pública,0.0
Sudeste,SP,3,0.0,40,3,0,750,43.0,Pública,0.05733333333333333
Sudeste,SP,3,0.0,0,0,0,94,0.0,Pública,0.0
Sudeste,SP,3,0.0,6,0,0,133,6.0,Pública,0.045112781954887216
Sudeste,SP,3,0.0,0,0,0,129,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,93,0.0,Pública,0.0
Sudeste,SP,3,0.0,1,1,0,89,2.0,Pública,0.02247191011235955
Sudeste,SP,3,0.0,0,0,0,107,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,102,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,96,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,78,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,1,0,126,1.0,Pública,0.007936507936507936
Sudeste,SP,3,0.0,0,1,0,151,1.0,Pública,0.006622516556291391
Sudeste,SP,3,0.0,0,0,0,94,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,126,0.0,Pública,0.0
Sudeste,SP,3,0.0,0,0,0,241,0.0,Pública,0.0
Sudeste,SP,3,0.0,35,0,0,853,35.0,Pública,0.041031652989449004
Sudeste,SP,4,0.0,4,0,0,26,4.0,Privada,0.15384615384615385
Sudeste,SP,2,0.0,3,0,88888,26,88891.0,Pública,3418.8846153846152
Sudeste,SP,4,0.0,1,0,0,11,1.0,Privada,0.09090909090909091
Sudeste,SP,4,0.0,0,1,0,2,1.0,Privada,0.5
Sudeste,SP,4,0.0,36,0,0,231,36.0,Privada,0.15584415584415584
Sudeste,SP,4,0.0,0,0,0,7,0.0,Privada,0.0
Sudeste,SP,4,0.0,10,0,0,28,10.0,Privada,0.35714285714285715
Sudeste,SP,4,0.0,1,1,0,12,2.0,Privada,0.16666666666666666
Sudeste,SP,4,0.0,1,4,0,7,5.0,Privada,0.7142857142857143
Sudeste,SP,4,0.0,0,0,0,24,0.0,Privada,0.0
Sudeste,SP,4,0.0,10,0,0,113,10.0,Privada,0.08849557522123894
Sudeste,SP,4,1.0,20,0,0,73,21.0,Privada,0.2876712328767123
Sudeste,SP,4,0.0,4,0,0,205,4.0,Privada,0.01951219512195122
Sudeste,SP,4,0.0,0,0,0,89,0.0,Privada,0.0
Sudeste,SP,4,0.0,0,2,0,62,2.0,Privada,0.03225806451612903
Sudeste,SP,4,0.0,0,0,0,18,0.0,Privada,0.0
Sudeste,SP,3,1.0,32,0,3,867,36.0,Pública,0.04152249134948097
